user_id,R_Quartile,F_Quartile,M_Quartile
364971,4,1,1
365006,3,3,3
365034,4,2,3
365050,2,3,4
365054,4,1,1
365056,5,5,5
365067,2,2,2
365078,5,5,5
365087,3,5,5
365113,2,1,2
365116,1,4,4
365121,2,5,5
365136,1,2,1
365164,5,5,5
365171,2,2,2
365174,4,3,5
365190,5,2,3
365194,2,1,2
365200,2,1,4
365216,3,2,1
365218,3,3,4
365224,3,3,3
365268,2,4,3
365278,3,1,2
365279,1,2,1
365281,5,4,4
365292,3,1,1
365315,3,2,2
365319,3,2,2
365322,3,4,3
365326,1,1,3
365346,1,2,1
365350,4,4,4
365358,2,3,2
365360,3,4,4
365369,1,2,1
365409,4,1,2
365417,5,5,5
365421,4,5,5
365427,1,2,1
365442,3,4,3
365446,2,2,2
365449,4,1,1
365452,2,5,3
365464,2,1,2
365468,2,5,5
365470,1,3,1
365508,2,2,2
365523,4,3,1
365539,2,2,2
365576,2,5,5
365578,3,5,5
365593,1,2,1
365605,4,5,5
365609,1,4,4
365615,3,2,2
365627,1,2,1
365666,4,2,3
365677,2,2,1
365681,2,2,1
365724,4,5,5
365736,3,2,2
365751,5,2,4
365752,5,5,5
365773,3,5,5
365781,1,5,5
365784,5,1,1
365793,1,5,5
365794,1,1,1
365833,4,5,4
365842,5,1,3
365846,1,4,4
365847,2,2,2
365855,3,2,1
365867,2,2,2
365893,5,5,3
365903,1,2,3
365914,5,4,4
365915,1,2,2
365921,3,4,5
365928,3,3,4
365930,3,4,4
365933,2,3,2
365946,3,3,3
365960,3,5,5
365971,1,2,1
365972,4,3,2
366002,3,5,5
366055,1,1,2
366056,4,2,2
366069,4,1,1
366089,2,1,1
366091,4,5,5
366112,1,1,1
366131,1,2,4
366132,1,2,2
366144,3,4,4
366164,1,2,1
366197,4,5,5
366230,4,4,3
366237,4,1,1
366249,2,3,2
366252,5,5,5
366256,2,2,3
366263,1,2,1
366275,2,2,3
366284,3,5,5
366289,5,4,5
366295,1,5,5
366309,4,5,4
366311,2,4,4
366323,2,1,3
366375,5,3,4
366396,5,5,5
366399,2,2,3
366405,3,2,1
366409,3,1,1
366412,4,3,3
366437,3,3,4
366443,2,4,3
366460,1,1,2
366470,3,4,5
366487,3,5,5
366498,4,2,3
366515,3,5,5
366546,5,1,1
366547,4,5,5
366616,3,2,2
366631,3,5,5
366634,3,4,4
366650,3,3,3
366656,4,2,2
366657,4,5,5
366684,2,1,1
366693,5,4,5
366699,1,2,1
366710,2,2,4
366711,2,4,4
366725,4,4,4
366733,3,3,3
366766,2,1,1
366770,5,5,4
366793,3,4,4
366797,4,5,5
366799,4,3,5
366806,5,2,2
366817,3,3,3
366819,4,5,5
366833,4,5,5
366864,1,3,4
366870,3,5,5
366873,1,1,3
366889,3,2,2
366893,4,5,5
366897,2,3,3
366922,2,1,1
366929,1,3,3
366936,4,2,2
366940,1,3,1
366946,2,1,1
366950,4,3,2
366963,5,4,4
366966,5,5,5
366967,1,2,3
366985,1,3,3
366994,2,3,3
367019,4,2,3
367020,1,4,4
367078,2,2,2
367088,5,2,5
367096,1,1,2
367097,3,2,2
367098,2,3,2
367101,4,3,4
367102,2,4,3
367107,2,2,2
367127,4,1,2
367138,1,2,1
367154,5,3,4
367162,2,1,1
367167,4,4,4
367190,2,3,3
367217,4,4,3
367220,3,3,3
367253,3,2,1
367254,1,1,1
367271,1,2,2
367279,1,1,1
367283,5,4,3
367326,3,1,2
367328,3,1,1
367351,3,2,3
367381,2,2,2
367399,2,2,1
367418,2,3,3
367424,2,2,3
367427,5,4,5
367452,2,4,4
367470,4,5,4
367497,2,2,2
367608,5,2,2
367622,3,3,2
367625,2,2,2
367632,4,3,4
367638,2,1,1
367649,4,4,5
367656,4,4,3
367667,3,1,1
367691,1,1,1
367701,5,4,4
367705,5,5,5
367713,1,1,2
367717,1,4,5
367723,2,1,1
367759,5,3,5
367766,3,3,3
367790,4,3,3
367817,2,1,2
367823,5,5,5
367830,3,4,5
367842,5,1,1
367853,5,5,5
367868,5,4,4
367885,1,5,5
367888,4,3,3
367904,3,4,4
367924,3,1,1
367941,4,4,3
367942,2,3,1
367945,4,1,3
367963,3,4,3
367971,5,5,4
367972,1,2,2
367973,2,4,2
367978,5,1,2
367984,4,5,5
368004,4,2,2
368048,2,3,4
368054,5,2,2
368059,1,2,1
368069,3,3,4
368071,5,5,5
368094,2,4,4
368095,2,2,3
368121,3,2,2
368133,5,5,5
368134,1,4,1
368152,2,5,5
368155,3,4,5
368163,4,4,4
368164,3,1,1
368185,3,5,5
368203,3,1,2
368215,2,2,3
368228,5,5,5
368240,2,3,2
368243,4,5,4
368253,2,1,2
368286,3,1,1
368287,4,3,3
368352,4,5,5
368359,4,2,2
368370,4,4,5
368375,4,5,5
368382,3,4,4
368383,4,2,2
368407,5,4,5
368414,2,1,2
368429,3,4,4
368439,1,1,4
368441,3,3,3
368458,2,2,4
368462,4,3,2
368467,5,1,2
368480,2,5,5
368491,2,3,2
368495,4,5,5
368498,5,5,5
368516,2,1,1
368525,5,1,1
368536,2,2,1
368538,5,5,5
368544,5,5,5
368557,3,3,3
368560,3,4,4
368569,5,1,1
368585,2,2,2
368588,1,3,3
368589,2,4,4
368610,5,2,1
368611,3,2,3
368623,4,4,4
368628,4,5,5
368644,2,2,2
368650,2,5,4
368665,2,4,4
368673,1,3,1
368675,4,4,5
368694,2,3,1
368704,5,4,5
368708,5,1,2
368740,4,3,2
368748,4,3,2
368751,1,1,1
368763,3,3,2
368771,5,5,5
368793,4,4,4
368799,4,5,5
368802,2,3,2
368805,5,3,2
368808,3,3,4
368835,1,2,3
368849,4,5,5
368856,3,5,5
368866,3,1,1
368871,3,4,3
368878,2,1,1
368880,4,5,5
368888,3,1,1
368908,2,5,5
368911,4,3,3
368935,3,2,1
368936,3,5,5
368941,5,4,5
368944,4,5,5
368957,4,1,3
368973,2,1,1
369011,5,4,4
369014,4,5,4
369016,2,1,1
369028,1,1,1
369033,2,1,1
369046,2,3,3
369051,1,1,1
369052,3,5,5
369054,5,5,5
369055,2,2,1
369058,4,5,5
369061,3,3,4
369103,5,5,4
369104,2,2,1
369107,5,4,4
369111,2,2,2
369116,5,1,4
369122,2,4,5
369123,2,4,4
369135,4,5,3
369141,4,5,5
369171,4,3,2
369173,5,2,3
369180,5,5,5
369187,1,2,2
369204,2,4,4
369225,2,2,2
369229,2,2,2
369230,4,4,3
369237,3,2,3
369257,4,5,5
369263,1,2,2
369267,2,2,2
369270,5,5,5
369285,4,4,4
369287,1,2,1
369302,4,5,4
369331,2,3,4
369348,5,3,5
369349,1,5,2
369351,1,4,2
369353,5,1,1
369356,5,5,5
369372,4,3,3
369373,5,3,4
369402,2,1,3
369433,3,4,3
369437,4,5,5
369438,3,4,4
369443,3,2,1
369452,5,4,4
369471,4,5,5
369480,3,2,4
369498,3,4,4
369507,3,2,1
369511,2,2,1
369517,1,4,4
369530,4,1,4
369553,2,3,3
369605,3,1,1
369609,3,5,5
369630,2,3,4
369638,3,4,3
369639,5,4,5
369647,5,5,5
369656,2,3,3
369677,4,2,1
369692,3,2,1
369694,3,3,3
369705,2,3,3
369707,2,2,1
369730,3,5,5
369746,4,3,4
369749,3,1,1
369750,4,4,4
369751,2,5,5
369752,4,4,4
369767,5,1,2
369786,4,5,5
369810,1,1,2
369831,2,4,4
369842,5,2,3
369883,2,4,5
369914,2,2,1
369928,5,2,3
369939,5,2,4
369949,3,4,3
369954,3,5,4
369973,3,4,5
370013,4,5,4
370022,5,2,3
370027,4,5,5
370028,2,1,5
370047,2,5,4
370067,1,1,1
370098,4,3,4
370103,3,1,1
370108,4,4,5
370109,4,5,4
370111,5,3,3
370146,5,5,4
370153,2,2,1
370166,5,4,4
370169,2,3,3
370185,2,4,4
370189,2,1,1
370192,4,1,1
370201,3,1,2
370206,2,5,5
370215,5,2,2
370220,2,4,4
370228,2,1,1
370248,1,2,2
370258,5,3,4
370272,3,4,4
370276,3,4,4
370278,4,1,1
370300,2,2,1
370307,4,2,2
370308,3,5,5
370310,4,2,3
370316,4,4,4
370333,3,1,1
370343,4,2,2
370354,3,3,2
370362,5,2,2
370375,1,3,2
370380,4,5,4
370392,5,3,2
370408,2,2,2
370411,4,5,5
370420,3,2,1
370424,1,1,1
370426,3,2,2
370442,2,5,5
370446,4,5,4
370472,5,3,3
370517,3,1,2
370523,2,1,1
370528,3,1,2
370538,3,3,4
370543,3,4,5
370570,5,3,3
370602,5,5,5
370615,2,1,1
370620,5,4,2
370628,3,4,5
370670,5,4,5
370713,2,5,4
370721,3,1,2
370728,2,4,5
370759,4,4,4
370765,3,5,5
370770,4,5,5
370783,4,1,1
370815,2,1,1
370830,3,2,3
370858,3,5,5
370872,1,1,1
370884,4,4,5
370886,2,1,1
370890,4,4,5
370899,2,4,4
370918,2,2,2
370924,4,5,5
370930,1,2,2
370942,4,5,5
370947,3,2,2
370991,5,4,5
371004,1,3,1
371013,2,2,2
371018,4,5,5
371029,5,3,3
371046,2,2,1
371049,4,5,5
371050,2,3,3
371065,3,4,3
371067,2,4,4
371077,5,2,3
371079,4,1,2
371098,4,4,4
371107,5,5,5
371113,3,2,1
371114,5,2,3
371126,3,4,4
371128,5,3,2
371139,2,1,1
371157,1,1,1
371166,2,1,2
371185,5,2,3
371197,4,5,5
371214,3,5,5
371218,5,4,5
371220,2,5,5
371221,2,4,3
371222,4,4,4
371229,3,4,4
371237,5,4,4
371249,3,4,5
371264,3,1,1
371267,5,5,5
371274,5,2,3
371282,5,2,1
371291,2,3,3
371296,2,4,4
371299,5,5,4
371302,2,3,3
371303,3,2,4
371304,5,5,5
371312,1,1,1
371331,4,3,1
371344,3,5,5
371369,2,3,2
371370,5,5,5
371379,5,2,1
371397,3,1,2
371403,1,1,1
371431,5,5,5
371434,1,1,1
371435,1,2,2
371444,3,4,3
371464,3,3,4
371476,3,2,4
371492,5,5,5
371505,2,2,2
371517,2,1,2
371523,4,2,3
371529,3,4,4
371533,5,5,5
371540,5,2,1
371543,3,2,4
371549,4,2,3
371558,1,1,1
371564,4,2,2
371565,2,2,3
371579,5,4,4
371594,4,1,1
371598,1,3,3
371603,1,1,1
371610,4,4,4
371614,4,3,2
371615,3,4,3
371624,2,2,4
371694,2,4,5
371710,5,2,2
371726,3,4,5
371737,5,5,4
371739,3,2,2
371757,5,5,5
371760,3,3,3
371763,3,3,3
371772,3,5,4
371773,1,2,2
371776,1,1,1
371780,3,2,2
371800,3,5,5
371802,5,1,1
371825,5,2,2
371839,1,4,4
371848,5,2,3
371849,2,4,4
371859,2,1,2
371888,4,5,5
371892,5,2,3
371895,5,4,4
371915,5,5,5
371933,2,1,3
371934,3,2,1
371939,3,4,3
371979,4,2,2
371993,3,2,1
372007,2,1,1
372010,5,5,4
372021,3,3,2
372032,3,5,5
372035,1,1,3
372049,1,2,1
372050,5,5,4
372056,3,1,1
372059,2,4,4
372063,2,3,3
372066,2,3,4
372074,5,4,4
372075,5,3,3
372141,5,3,4
372145,3,4,4
372164,1,3,4
372166,2,4,3
372187,3,3,2
372208,4,1,2
372231,4,5,5
372238,2,3,4
372248,2,3,5
372253,4,4,3
372257,4,2,3
372262,3,4,4
372277,5,4,3
372283,1,4,2
372292,3,2,3
372295,5,5,5
372308,1,4,4
372309,5,4,4
372312,5,2,2
372313,2,2,4
372337,4,3,2
372350,5,1,3
372361,2,4,4
372365,4,1,1
372388,2,2,3
372412,3,4,4
372417,4,3,2
372421,4,5,5
372430,5,5,5
372440,5,3,3
372442,3,1,1
372450,1,3,4
372451,4,4,3
372452,5,3,4
372456,1,2,2
372461,5,1,1
372466,5,2,1
372474,4,5,5
372480,4,5,4
372483,3,3,2
372488,4,5,5
372489,4,1,1
372494,4,3,3
372496,5,2,2
372513,4,3,2
372527,3,2,2
372528,2,1,1
372529,4,5,5
372537,5,2,1
372545,2,4,4
372550,4,2,1
372567,4,4,5
372569,3,5,4
372579,1,4,2
372591,2,2,1
372592,4,4,4
372604,3,4,5
372609,3,1,1
372616,4,4,4
372624,4,4,3
372635,5,3,3
372694,5,5,5
372703,5,4,3
372706,4,4,4
372710,3,5,5
372719,3,1,2
372727,1,1,3
372732,5,2,1
372737,2,3,4
372747,3,3,2
372752,3,4,4
372754,5,5,5
372764,2,3,4
372778,2,2,2
372786,3,4,4
372843,5,5,5
372844,3,4,4
372875,5,2,2
372876,2,3,3
372881,5,5,5
372884,4,3,3
372892,5,2,3
372911,4,5,5
372924,4,4,4
372928,3,4,4
372942,2,5,5
372950,5,4,4
372959,4,5,5
372965,4,3,3
372971,5,4,4
372981,4,5,5
373002,5,2,1
373008,1,3,3
373024,3,4,4
373025,4,4,4
373036,5,4,3
373040,3,4,4
373112,2,1,1
373114,4,2,2
373116,2,4,4
373117,2,4,5
373133,4,4,4
373135,4,2,2
373139,3,3,4
373141,1,2,2
373146,3,4,3
373152,4,4,3
373171,1,1,1
373180,2,5,4
373203,2,2,2
373204,2,4,2
373208,4,2,2
373216,2,3,2
373236,3,5,5
373250,5,3,4
373254,2,3,3
373271,5,5,5
373275,3,4,3
373280,2,3,2
373281,2,2,2
373288,5,4,5
373298,3,2,1
373314,5,4,3
373335,1,1,1
373348,5,3,2
373349,2,2,2
373354,5,3,3
373356,4,1,2
373361,5,5,5
373393,2,2,2
373401,2,5,4
373429,1,4,4
373433,1,4,3
373438,2,1,2
373442,5,4,5
373467,5,5,5
373474,1,2,2
373477,5,4,4
373482,5,4,5
373491,4,2,3
373500,2,5,5
373509,5,5,5
373513,3,2,3
373518,5,3,2
373556,3,5,5
373560,5,2,3
373568,3,5,5
373589,3,2,4
373601,5,5,5
373608,3,2,2
373637,4,1,2
373644,4,5,5
373651,4,5,5
373653,5,3,3
373658,3,5,5
373674,3,1,2
373680,4,5,5
373709,4,4,4
373719,4,4,4
373723,3,2,2
373731,4,4,3
373737,2,4,3
373741,2,3,5
373742,5,4,3
373746,2,5,5
373749,3,3,2
373767,5,2,4
373774,2,1,1
373775,5,2,4
373781,2,2,3
373808,5,5,4
373813,5,1,2
373814,2,2,2
373820,1,1,2
373841,5,2,4
373842,1,2,2
373845,4,4,4
373849,5,2,3
373852,2,4,4
373865,2,1,2
373866,1,2,3
373872,1,2,1
373888,5,3,4
373891,2,2,2
373903,5,1,2
373905,2,2,3
373908,5,1,1
373913,2,2,3
373928,2,3,3
373931,5,5,5
373945,3,3,3
373949,5,3,3
373964,2,2,2
373973,3,5,5
373978,2,1,1
373979,2,2,2
373986,4,3,3
373999,1,2,1
374017,3,4,4
374018,2,1,1
374041,4,2,3
374045,1,3,2
374047,3,4,4
374055,2,5,5
374071,2,3,3
374074,4,3,3
374089,5,5,5
374103,5,3,4
374105,2,2,3
374117,2,2,3
374121,5,5,5
374134,3,1,3
374149,2,2,4
374152,4,2,3
374198,1,3,3
374204,1,2,2
374207,3,5,5
374210,3,5,5
374215,3,1,1
374226,4,4,4
374229,5,4,5
374242,3,4,5
374243,3,4,4
374245,4,4,5
374255,4,2,1
374274,5,5,5
374290,5,2,2
374293,3,2,2
374295,3,4,4
374312,1,3,4
374324,4,4,4
374339,4,2,2
374341,2,5,5
374349,3,4,4
374354,5,3,3
374359,4,1,2
374364,5,1,2
374365,1,3,1
374380,3,2,2
374381,3,3,5
374386,4,4,5
374392,2,1,5
374398,5,4,4
374399,2,2,3
374403,1,2,3
374414,4,2,2
374420,4,1,1
374428,1,1,1
374443,1,3,4
374444,4,3,2
374445,3,3,2
374448,1,3,3
374481,3,4,3
374484,2,1,1
374489,2,5,5
374501,5,1,1
374517,4,1,3
374524,2,2,1
374526,5,5,5
374532,3,4,3
374538,3,3,3
374546,1,1,1
374547,5,3,4
374559,4,5,5
374566,1,3,3
374572,5,4,3
374577,4,3,3
374582,2,3,3
374584,2,2,3
374586,5,5,4
374592,5,1,2
374596,5,5,5
374606,1,3,4
374610,3,3,3
374616,3,1,1
374624,4,1,2
374625,2,5,5
374627,3,2,1
374641,3,5,5
374657,5,2,3
374662,5,3,4
374663,4,5,4
374665,4,2,1
374668,1,2,3
374669,3,5,5
374674,1,2,3
374685,4,2,3
374699,5,5,5
374707,1,3,4
374713,5,5,5
374731,2,3,2
374733,3,2,2
374740,5,4,3
374769,3,4,5
374773,2,3,3
374774,2,4,4
374778,2,2,2
374791,3,4,4
374796,1,3,2
374810,4,2,4
374814,4,4,4
374816,1,4,4
374820,3,4,4
374822,3,4,3
374826,2,2,2
374832,2,3,3
374842,5,5,5
374847,5,5,5
374860,1,2,2
374862,4,4,4
374879,1,1,2
374888,1,2,2
374898,1,2,3
374908,5,1,1
374923,3,5,5
374950,4,4,4
374953,4,5,5
374955,2,2,1
374977,3,5,4
374989,5,2,4
375000,1,1,3
375019,4,1,3
375025,1,3,3
375030,4,3,3
375043,2,2,4
375085,4,3,2
375112,5,4,4
375114,1,2,4
375115,2,2,4
375116,2,5,5
375118,5,5,5
375128,4,1,2
375131,1,2,1
375143,1,1,1
375145,1,1,1
375147,2,5,5
375161,2,2,4
375164,4,5,5
375171,1,5,5
375173,2,2,3
375175,1,2,1
375178,5,5,5
375186,1,3,1
375188,1,3,3
375190,3,4,4
375196,1,3,4
375201,1,1,3
375205,1,1,1
375207,2,4,4
375232,4,4,4
375233,1,2,3
375235,1,1,2
375236,1,3,2
375242,1,3,1
375250,1,4,4
375264,4,3,2
375266,2,4,4
375270,3,4,4
375271,5,4,3
375274,5,5,5
375279,1,1,1
375281,1,2,1
375287,2,5,5
375288,1,3,1
375289,5,4,4
375292,1,1,4
375296,4,3,3
375298,1,1,2
375300,1,1,2
375301,1,2,1
375307,5,4,4
375315,1,4,5
375319,2,5,5
375327,1,1,1
375345,1,1,1
375351,1,1,2
375360,1,4,2
375363,1,2,2
375368,1,1,1
375372,5,5,5
375376,1,2,4
375387,4,2,2
375388,1,2,2
375389,5,4,3
375397,1,2,2
375406,2,3,5
375409,3,2,2
375411,1,3,2
375414,1,1,2
375415,5,3,5
375422,1,2,1
375423,1,2,1
375429,1,1,2
375437,3,3,4
375438,2,5,4
375440,1,2,2
375446,2,3,2
375451,5,4,4
375452,2,5,5
375453,4,2,1
375459,2,3,2
375462,1,5,4
375477,1,1,1
375480,4,5,5
375492,1,2,1
375499,2,2,2
375500,2,3,4
375504,2,1,2
375507,4,5,5
375509,1,1,1
375510,1,3,3
375511,1,1,3
375520,3,4,5
375523,1,3,2
375526,1,2,1
375538,2,4,5
375540,1,2,2
375547,1,3,2
375551,4,3,4
375556,3,4,4
375557,2,3,2
375559,2,3,3
375563,4,5,5
375564,1,1,2
375566,2,2,1
375572,5,5,5
375574,2,5,5
375582,1,2,2
375583,5,5,4
375591,1,3,2
375595,1,3,3
375597,5,4,4
375604,3,4,4
375615,1,1,3
375622,1,1,1
375626,5,4,5
375632,1,2,2
375634,3,5,4
375637,3,5,5
375649,1,2,1
375654,1,2,1
375673,1,2,3
375686,5,2,3
375689,5,2,4
375690,1,4,5
375693,1,1,1
375696,1,1,1
375707,2,4,4
375711,4,4,3
375719,5,2,4
375720,3,3,4
375729,3,2,1
375735,1,3,2
375740,2,4,3
375741,4,4,4
375742,4,2,1
375743,2,3,3
375751,1,3,4
375755,2,4,3
375756,2,3,3
375760,2,3,3
375766,5,1,1
375768,4,5,5
375774,1,2,4
375784,5,5,5
375792,5,5,5
375795,3,5,3
375806,1,3,1
375816,1,2,1
375820,1,1,1
375822,2,3,3
375827,5,5,5
375834,1,2,2
375837,1,1,1
375847,1,1,2
375848,2,4,4
375858,1,3,2
375860,1,3,4
375861,1,3,5
375863,5,2,2
375865,3,3,2
375875,4,4,4
375877,1,1,1
375895,1,2,1
375907,2,3,3
375915,1,2,5
375918,3,5,5
375933,1,1,1
375936,4,3,4
375941,5,2,3
375944,1,2,4
375945,1,2,2
375955,1,1,2
375956,1,4,3
375962,2,2,2
375978,2,1,2
375982,1,3,3
375996,5,4,3
376006,1,2,2
376017,5,5,5
376019,1,1,1
376022,2,4,5
376023,1,2,2
376028,1,1,2
376037,3,4,3
376039,1,1,1
376047,1,2,1
376048,2,5,4
376053,2,1,1
376054,5,5,5
376056,2,1,1
376058,1,2,1
376059,5,4,4
376062,2,3,4
376063,1,2,1
376066,2,2,1
376068,3,3,3
376070,1,2,3
376075,1,1,1
376079,2,1,1
376081,5,2,3
376083,5,2,1
376088,1,1,2
376106,4,3,2
376107,1,1,1
376109,3,2,2
376117,1,3,2
376118,1,2,1
376121,1,1,2
376122,2,3,4
376139,2,5,3
376146,1,1,2
376152,2,2,1
376154,3,4,4
376155,3,5,5
376162,1,1,4
376164,4,5,5
376165,3,2,2
376167,1,2,3
376171,1,1,2
376172,1,1,1
376178,1,2,1
376181,2,1,2
376186,1,1,1
376193,1,3,2
376195,4,1,2
376197,1,2,4
376201,2,5,5
376202,3,2,3
376211,2,4,2
376213,4,3,3
376216,1,3,4
376220,1,3,4
376221,3,5,5
376223,1,2,1
376225,4,4,3
376226,1,2,2
376230,2,5,4
376249,1,1,1
376250,3,1,1
376255,2,4,4
376258,5,4,5
376261,1,1,1
376267,1,4,4
376268,2,3,3
376272,3,3,4
376283,2,2,1
376284,5,1,1
376285,2,5,4
376292,4,2,2
376302,2,3,4
376307,1,1,1
376312,1,2,2
376320,1,1,2
376326,2,4,4
376331,1,3,4
376335,1,2,4
376344,2,1,1
376346,1,2,1
376377,4,3,3
376379,1,2,1
376382,2,2,2
376386,1,2,2
376387,1,2,1
376388,2,1,3
376390,1,3,4
376396,1,4,5
376397,4,2,1
376398,1,1,2
376403,1,2,1
376404,5,1,2
376408,1,3,5
376409,2,1,1
376420,5,3,3
376424,1,1,1
376428,2,1,3
376432,2,3,4
376433,3,2,3
376435,1,5,5
376458,1,2,1
376460,2,2,1
376473,3,5,5
376479,2,3,2
376501,1,2,2
376502,1,3,3
376507,1,3,2
376510,3,5,5
376524,1,2,2
376525,1,1,1
376526,1,3,2
376531,1,1,1
376534,2,4,2
376535,1,3,2
376546,5,2,3
376549,1,3,3
376550,2,3,2
376555,1,1,1
376559,3,5,5
376560,2,3,1
376563,2,1,1
376567,1,2,2
376576,1,2,1
376577,1,4,3
376580,1,2,1
376596,2,4,4
376597,1,2,3
376603,2,1,3
376614,2,2,1
376616,4,4,5
376619,2,5,5
376631,1,4,1
376632,2,5,4
376636,1,2,1
376640,2,5,5
376644,5,4,5
376650,1,3,2
376658,1,1,1
376660,1,2,3
376661,1,3,3
376662,1,1,1
376663,1,2,1
376666,5,4,3
376667,1,1,1
376670,4,4,3
376674,1,1,1
376679,1,4,4
376685,1,4,3
376693,2,4,4
376701,1,3,4
376705,5,4,3
376709,4,2,1
376711,1,3,2
376713,2,5,5
376715,5,2,3
376717,1,1,1
376718,1,3,2
376723,1,2,1
376724,5,2,3
376725,1,1,1
376735,1,5,4
376737,1,1,1
376757,1,2,3
376758,3,3,2
376771,5,3,4
376772,2,2,3
376773,1,2,1
376775,5,2,3
376781,3,5,5
376783,3,5,5
376784,5,5,5
376785,3,2,1
376788,4,3,3
376789,1,1,3
376791,2,4,4
376800,2,2,3
376804,3,1,3
376809,1,1,2
376810,1,1,1
376813,4,4,4
376816,1,1,1
376817,5,5,5
376819,1,3,2
376822,3,4,1
376824,3,2,2
376828,1,2,2
376834,1,1,1
376838,1,4,2
376842,1,1,1
376843,4,4,4
376846,2,2,4
376853,1,1,1
376855,1,3,1
376859,1,2,5
376861,5,5,5
376863,1,3,1
376864,1,2,1
376865,1,1,1
376867,1,2,2
376871,1,3,1
376872,2,4,3
376873,2,2,2
376875,1,1,2
376880,1,3,2
376882,1,3,4
376883,2,2,1
376885,2,5,5
376892,2,1,2
376901,1,1,4
376906,1,2,1
376910,1,1,1
376915,2,1,1
376925,1,1,2
376930,3,4,4
376935,3,1,1
376936,4,2,1
376944,1,2,4
376947,5,4,5
376950,2,2,2
376953,1,1,2
376960,1,3,1
376962,4,4,5
376967,1,4,3
376971,4,4,3
376973,1,1,1
376975,2,2,1
376976,2,5,5
376980,5,4,4
376986,3,5,5
376987,1,3,1
376988,2,2,1
376989,1,1,2
376994,2,4,5
376996,3,5,5
376997,1,2,1
376999,4,5,5
377002,3,4,3
377003,1,2,1
377004,4,3,4
377022,1,4,3
377031,5,1,2
377037,1,2,3
377040,2,1,1
377048,1,2,2
377068,1,1,1
377073,2,2,3
377076,3,3,3
377080,4,4,4
377081,4,2,3
377084,1,1,1
377087,2,5,5
377089,1,3,4
377091,2,4,4
377103,4,2,2
377107,2,1,3
377111,1,1,1
377120,5,4,5
377121,1,1,4
377124,2,2,2
377133,3,2,2
377134,1,3,2
377138,3,5,5
377142,3,3,3
377143,2,3,4
377144,5,4,3
377151,1,1,1
377152,3,4,4
377160,1,2,1
377163,1,2,2
377167,1,3,1
377171,2,4,4
377174,1,2,1
377177,2,5,5
377184,5,3,2
377185,3,3,2
377190,3,3,1
377194,1,1,1
377197,1,1,1
377200,1,1,1
377209,1,1,1
377210,2,2,2
377212,1,3,2
377214,1,3,3
377219,1,1,2
377220,1,3,3
377224,2,3,2
377225,1,2,1
377226,3,3,4
377229,2,1,2
377236,5,5,5
377239,2,3,2
377246,5,2,2
377250,1,2,3
377251,5,5,5
377252,1,1,2
377254,3,5,5
377255,1,2,3
377260,1,1,2
377266,1,3,3
377275,1,2,3
377280,3,4,3
377281,3,4,5
377283,5,4,3
377285,1,2,1
377286,3,2,1
377296,1,2,1
377305,1,3,1
377308,2,4,3
377320,1,4,4
377325,1,3,2
377326,1,2,1
377330,1,2,2
377332,1,2,1
377340,1,2,3
377347,3,5,5
377350,1,1,1
377351,1,2,1
377354,1,4,3
377355,1,2,1
377360,1,3,4
377365,3,5,5
377368,5,4,5
377369,3,2,2
377374,1,2,1
377381,1,2,1
377387,4,2,2
377390,1,1,1
377391,1,2,1
377394,1,1,2
377398,1,2,3
377405,1,1,2
377408,5,4,4
377409,5,1,1
377414,1,4,3
377415,1,2,1
377416,3,3,4
377421,1,1,2
377426,2,4,5
377427,1,5,5
377436,1,3,3
377446,1,2,2
377448,1,4,5
377453,1,3,3
377459,2,2,2
377471,1,2,1
377472,3,3,3
377478,2,3,3
377480,1,3,3
377488,1,2,2
377494,2,1,2
377496,3,2,1
377498,1,5,5
377506,2,1,2
377509,2,3,3
377517,5,1,2
377522,3,4,4
377524,5,4,4
377528,1,2,3
377531,1,3,4
377533,2,4,4
377539,4,5,5
377540,5,5,5
377554,1,2,1
377558,2,2,3
377564,4,4,3
377569,4,3,4
377570,2,1,2
377571,2,2,1
377573,3,4,5
377574,2,1,2
377575,2,3,3
377577,1,2,2
377580,4,3,3
377583,1,2,3
377584,1,1,1
377588,2,2,3
377589,2,2,3
377591,3,5,4
377597,3,2,2
377602,1,1,1
377606,5,1,1
377607,1,1,1
377610,2,3,3
377611,1,4,5
377614,5,5,5
377616,1,2,2
377618,4,5,5
377624,5,2,4
377627,1,1,1
377628,4,5,4
377632,3,2,3
377633,3,3,4
377637,1,1,1
377638,4,2,2
377644,3,2,3
377645,1,1,3
377646,1,1,1
377652,5,5,5
377653,2,4,4
377656,1,1,1
377663,2,3,3
377666,4,4,5
377669,2,1,1
377677,3,4,4
377683,1,4,5
377695,2,1,1
377699,1,1,1
377700,3,5,5
377701,1,3,5
377702,2,3,5
377704,1,3,4
377707,2,2,1
377710,2,2,5
377712,2,5,5
377715,1,1,1
377717,1,3,2
377718,2,2,3
377719,3,2,2
377722,1,2,1
377728,3,5,5
377740,2,4,5
377741,1,1,3
377745,4,4,4
377750,2,5,5
377753,2,4,4
377757,1,4,5
377760,1,3,4
377763,5,3,3
377765,1,3,5
377770,1,1,2
377779,1,1,2
377780,4,5,5
377781,2,2,2
377785,4,3,5
377787,1,3,3
377790,3,5,5
377793,1,1,3
377806,4,5,4
377813,1,2,3
377814,4,5,5
377816,5,3,3
377821,2,2,3
